Васілевіцкаму гарадскому Савету дэпутатаў і выканаўчаму камітэту
Юзуфоўскі с/с
Забашавіцкі с/с
Мазалаўскі с/с
Капачоўскі с/с
Сакалоўскі с/с
Сычкаўскі с/с
Гарбачэўскі с/с
Агарэвіцкі с/с
Ваўковіцкі с/с
Пачапаўскі с/с
Навасёлкаўскі с/с
Тамашоўскі с/с
Пліскі с/с
Мікуліцкі с/с
Валеўскі с/с
Далёкаўскі с/с
Калодзежскі с/с
Шчэпіцкі с/с
Міжэвіцкі с/с
Гродзінскі с/с
Яршэвіцкі с/с
Ланскі с/с
Воўпаўскі с/с
Астроўскі с/с
Талькаўскі с/с
Гарадзішчанскі с/с
кі с/сраўскі с/с
Вішнёўскі с/с
Перасадскі с/с
Панізоўскі с/с
Дакудаўскі с/с
Крыўскі с/с
Мяжанскі с/с
Тумілавіцкі с/с
Бярэзінскі с/с
Сенненскаму раённаму Савету дэпутатаў і выканаўчаму камітэту
Гіжэнскі с/с
Патоцкі с/с
Вуглоўскі с/с
Цемналескі с/с
Алексіцкі с/с
Шыркаўскі с/с
Чэрнеўскі с/с
Трасцінскі с/с
Даманаўскі с/с
Хутарскі с/с
Востраўскі с/с
Малабахаўскі с/с
Стрэшынскі пассавет
Кліноцкі с/с
Дудзіцкі с/с
Лылойцінскі с/с
Слабада-Кучынскі с/с
Галіцкі с/с
Вішнявецкі с/с
Мышкавіцкі с/с
Ліскаўскі с/с
Вялікашылавіцкі с/с
Языльскі с/с
Мотальскі с/с
Якаўчыцкі с/с
Гарадзейскі с/с
Любанскі с/с
Капараўскі с/с
Браткаўскі с/с
Чудзінскі с/с
Хаціслаўскі с/с
Каменскі с/с
Крыўлянскі с/с
Лельчыцкі с/с
Войскі с/с
Лабжанскі с/с
кі с/ссялёвабудскі с/с
Краснаакцябрскі с/с
Тучанскі с/с
Жытлінскі с/с
Кабанаўскі с/с
Первамайскі с/с
Доўгаўскі с/с
Пружанскі с/с
Лапацінскі с/с
Мёрскі с/с
Махаўскі с/с
Дзеткавіцкі с/с
Радзюкоўскі с/с
Ліпнішкаўскі с/с
Белавежскі с/с
Жгунскі с/с
Дварышчанскі с/с
Хоўхлаўскі с/с
Сынкавіцкі с/с
Лошніцкі с/с
Рачкавіцкі с/с
Міхнавіцкі с/с
Целяшоўскі с/с
Наваполацкі г.с.
Каменналаўскі с/с
Красназвёздаўскі с/с
Малінаўскі с/с
Хойнаўскі с/с
Новадарожскі с/с
Кальчунскі с/с
Малагарадзяціцкі с/с
Сапоцкі с/снскі пассавет
Каралінскі с/с
Падгорнаўскі с/с
Дукорскі с/с
Бабовіцкі с/с
Прылепскі с/с
Узбалацкі с/с
Воранаўскі с/с
Нямойтаўскі с/с
Відзаўскі с/с
Голдаўскі с/с
Радашковіцкі с/с
Лебядзянкаўскі с/с
Крывошынскі с/с
Ардацкі с/с
Ямніцкі с/с
Шапечынскі с/с
Міжлескі с/с
Доцішскі с/с
Глінкаўскі с/с
Граўжышкоўскі с/с
Гомельскі с/с
Карчоўскі с/с
Скрыгалаўскі с/с
Казялужскі с/с
Чырвоненскі с/с
Глыбачанскі с/с
Верхнежароўскі с/с
Рудскі с/с
Кароўчынскі с/с
Грыбавецкі с/с
Ждановіцкі с/с
кі с/сселявецкі с/с
Раздзельскі с/с
Паўстынскі с/с
Паляцкі с/сшскі с/с
Грабянецкі с/с
Чэрнінскі с/с
Суражскі пассавет
Гародзькаўскі с/с
Барысаўшчынскі с/с
Падлескі с/с
Крупаўскі с/с
Свірскі с/с
Геранёнскі с/с
Карцэвіцкі с/с
Крупецкі с/с
Заронаўскі с/с
Машчаніцкі с/с
Засценкаўскі с/с
Ворнаўскі с/с
Даўгінаўскі с/с
Друеўскі с/с
Шарашоўскі пассавет
Задроўеўскі с/с
Каўпеніцкі с/с
Прыбарскі с/с
Міхалішкаўскі с/с
Петрыкаўскі с/с
Морынскі с/с
Будслаўскі с/с
Глухскі с/с
Розалюксембургскі с/с
Ясенскі с/с
Дзёрнавіцкі с/с
Пірагоўскі с/с
Лудчыцкі с/с
Карпаўскі с/с
Курынскі с/с
Рубяжэвіцкі с/с
Асавецкі с/с
Добасненскі с/с
Гнезнаўскі с/с
Станіславоўскі с/с
Гоцкі с/с
Гадзілавіцкі с/с
Антонаўскі с/с
Ручаёўскі с/с
Лунінскі с/с
Клятнянскі с/с
Косаўскі с/с
Верамейскі с/с
Траянаўскі с/с
Краснагорскі с/с
Матыкальскі с/с
Зэльвенскі с/с
Брожскі с/с
Андрэеўшчынскі с/с
Валынецкі с/с
Сіроцінскі с/с
Грабянёўскі с/с
Блонскі с/с
Воўкавіцкі с/с
Светласельскі с/с
Сігневіцкі с/с
Падольскі с/с
Ухвальскі с/с
Цярэшкавіцкі с/с
Кароткавіцкі с/с
Пераростаўскі с/с
Тур'яўскі с/с
Пышнянскі с/с
Мішневіцкі с/с
Ратайчыцкі с/с
Акцябрскі с/с
Крэўскі с/с
Саўскі с/с
Канюхоўскі с/с
Урэцкі с/с
Дабрамыслінскі с/с
Заспенскі с/с
Сеніцкі с/с
Жыткавіцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту
Урыцкі с/с
Баршчоўскі с/с
Азінскі с/с
Івольскі с/с
Старынкаўскі с/с
Мухавецкі с/с
Пашкаўскі с/с
Закозельскі с/с
Ноўкінскі с/с
Ёдскі с/с
Чалюшчавіцкі с/с
Чарацянскі с/с
Лахвенскі с/с
Якаўлевіцкі с/с
Місявіцкі с/с
Дабраселецкі с/с
Радчыцкі с/с
Гарадзілаўскі с/с
Дзянісавіцкі с/с
Паплаўскі с/с
Выганашчанскі с/с
Лемяшэвіцкі с/с
Засінцаўскі с/с
Вендаражскі с/с
Буркоўскі с/с
Усохабудскі с/с
Доўгавіцкі с/с
Навабыхаўскі с/с
Дварэцкі с/с
Ляхавіцкі с/с
Малажынскі с/с
Юравіцкі с/с
Вяліканямкоўскі с/с
Іжскі с/с
Траццякоўскі с/с
Княжыцкі с/с
