1 Мая з.
Малінавая в.
Манастырская в.
Марозава в.
Маскоўская в.
Маставая в.
Матросава в.
Матросава з.
Матыкальская в.
Махновіча в.
Машчонка в.
Машчонкаўская в.
Машэнскага в.
Машэрава п.
Маякоўскага в.
Меднаўская в.
Медыцынская в.
Межавая в.
Межавы з.
Мележа в.
Мянжынскага в.
Мікалаеўская в.
Мінскі 1-ы з.
Мінскі 2-і з.
Мірная в.
Мірны з.
Мірская в.
Міру з.
Міхайлаўская в.
Міцкевіча в.
Міцькі в.
Мічурына в.
Мусаргскага в.
Мусаргскага з.
Мухавецкая в.
Мытная в.
Мядовая в.
Набярэжная в.
Набярэжны з.
Навасельская в.
Навасёлаў в.
Навасёлаў з.
Навасёлкаўская в.
Наганава в.
Надзеждзінская в.
Надзеждзінскі з.
Надзеждзінскі п.
Надзеі в.
Напалеона Орды в.
Нарачанская в.
Народная в.
Настаўніцкая в.
Настаўніцкі з.
Настаўніцкі 2-і з.
Нафтавая в.
Нектарная в.
Несцерчука в.
Нізкі з.
Нікольская в.
Новазадворская в.
Новая в.
Новая 1-я в.
Новая Аркадзія в.
Някрасава в.
Нямцэвіча в.
Пагранічная в.
Пагранічны 1-ы з.
Пагранічны 2-і з.
Пагранічны 3-і з.
Пагранічны 4-ы з.
Падбусынская в.
Падгародская в.
Падляская в.
Пакроўская в.
Палеская в.
Палявая в.
Палявы з.
Палянская в.
Палярная в.
Паляўнічая в.
Панфілава з.
Панфілаўцаў в.
Папаніна в.
Паплаўскага в.
Паркавая в.
Паркавы 1-ы з.
Паркавы 2-і з.
Партызанская в.
Партызанскі п.
Пархоменкі в.
Пархоменкі з.
Пастарнацкага в.
Паўднёвая в.
Паўднёвы з.
Паўднёвы п.
Паўлаўская в.
Паўночная в.
Паўночны 1-ы з.
Паўночны 2-і з.
Паўночны 3-і з.
Паўночны 4-ы з.
Паўночны 5-ы з.
Паўночны 6-ы з.
Паўночны 7-ы з.
Паўночны 8-ы з.
Першамайская в.
Першамайская 1-я в.
Першамайская 2-я в.
Першамайская 3-я в.
Першамайская 4-я в.
Петрапаўлаўская в.
Піваварная в.
Пісьменніка Смірнова в.
Пісьменніка Смірнова з.
Піхтавая в.
Піянерская в.
Піянерскі з.
Пладовая в.
Платанавая в.
Плоска в.
Полацкая в.
Пралескавая в.
Пралескавы з.
Пралетарская в.
Прамысловая в.
Прамяністая в.
Пранягіна в.
Прасторная в.
Прахадная в.
Прахадная 1-я в.
Прахадная 2-я в.
Прахалодная в.
Працоўная в.
Працоўная 1-я в.
Працоўная 2-я в.
Працоўная 3-я в.
Працы з.
Пружанская в.
Прыазёрная в.
Прыбужская в.
Прыбярэжная в.
Прыбярэжны з.
Прывакзальная п.
Прыветлівая в.
Прыгарадная в.
Прыгранічная в.
Прыгранічны 1-ы з.
Прыгранічны 2-і з.
Прыдарожная в.
Пташука в.
Пуганава в.
Пугачоўская в.
Пунсовая в.
Пуцейская в.
Пуцейскі з.
Пуцявая в.
Пушкінская в.
Пушчанская в.
Пушчанскі 1-ы з.
Пушчанскі 2-і з.
Пшанічны з.
Пясочная в.
Пясчаная в.
Пятроўская в.
Рабінавая в.
Рабочая в.
Радасная в.
Радужная в.
Радужны з.
Радужны 2-і з.
Радыяльная в.
Раждзественскі 1-ы з.
Ракасоўскага в.
Ракітная в.
Раманаўская в.
Рамонкавая в.
Ранішняя в.
Рачная в.
Рачны 1-ы з.
Рачны 2-і з.
Руж з.
Ружанская в.
Ружанская 1-я в.
Ружовая в.
Рэпіна в.
Рэспубліканская в.
Рэспублікі п.
Рэчыцкая в.
Савецкай Канстытуцыі в.
Савецкая в.
Савецкіх пагранічнікаў в.
Садовая в.
Садовы з.
Садовы 1-ы з.
Садовы 2-і з.
Садовы 3-і з.
Салаўіны з.
Салтыкова-Шчадрына в.
Сальнікава в.
Самшытавая в.
Сардэчная в.
Сасновая в.
Сасновы з.
Свабоды п.
Светлая в.
Свінарчука в.
Світальная в.
Свярдлова в.
Свята-Афанасьеўская в.
Свята-Нікіфараўская в.
Серабрысты з.
Серафіма Сароўскага в.
Сікорскага в.
Скрыпнікава в.
Слабодская в.
Славянская в.
Слуцкая в.
Смаляны з.
Снежная в.
Сонечная в.
Сонечны з.
Спакойная в.
Спартыўная в.
Сталічная в.
Станцыйная в.
Старадарожная в.
Старажытная в.
Старазадворская в.
Старазадворскі з.
Старасельская в.
Стараславянская в.
Стафеева в.
Столінская в.
Стралковы з.
Студэнцкі з.
Суворава в.
Суворава з.
Сунічная в.
Сустрэчная в.
Сяброўская в.
Сядзібная в.
Сялянская в.
Сярэдняя в.
Тамашоўская в.
Тапаліная в.
Тарнапольскага в.
Тарфяная в.
Тарфяны з.
Таццянінская в.
Травяная в.
Троіцкая в.
Трысняговая в.
Трышынская в.
Тургенева в.
Турыстычная в.
Тэатральная в.
Тэльмана в.
Узыходная в.
Уладаўская в.
Уладзімірская в.
Ураджайная в.
Урублеўскага в.
Урыцкага в.
Успенская в.
Усходняя в.
Фаміна в.
Фартэчная в.
Фартэчны з.
Філатава в.
Філатава з.
Фортавая в.
Францішка Скарыны н.
